x_tile,y_tile,tile,palette,flip_x,flip_y,priority,piece_ref
83,1,727,3,False,False,0,0BA8
84,1,431,3,False,False,0,0D68
85,1,431,3,False,False,0,0D68
86,1,431,3,False,False,0,0D68
87,1,431,3,False,False,0,0D68
88,1,525,2,False,False,0,09A8
89,1,528,2,False,False,0,09A8
90,1,529,2,False,False,0,09A8
91,1,525,2,False,False,0,09A8
92,1,431,3,False,False,0,0D68
93,1,431,3,False,False,0,0D68
94,1,431,3,False,False,0,0D68
95,1,431,3,False,False,0,0D68
96,1,431,3,False,False,0,0D68
97,1,431,3,False,False,0,0D68
98,1,431,3,False,False,0,0D68
99,1,431,3,False,False,0,0D68
100,1,431,3,False,False,0,0D68
101,1,431,3,False,False,0,0D68
102,1,431,3,False,False,0,0D68
103,1,431,3,False,False,0,0D68
104,1,431,3,False,False,0,0D68
105,1,431,3,False,False,0,0D68
106,1,431,3,False,False,0,0D68
107,1,431,3,False,False,0,0D68
108,1,687,3,False,False,0,0B38
109,1,688,3,False,False,0,0B38
110,1,689,3,False,False,0,0B38
111,1,690,3,False,False,0,0B38
112,1,431,3,False,False,0,0D68
113,1,431,3,False,False,0,0D68
114,1,431,3,False,False,0,0D68
115,1,431,3,False,False,0,0D68
116,1,431,3,False,False,0,0D68
117,1,431,3,False,False,0,0D68
118,1,431,3,False,False,0,0D68
119,1,431,3,False,False,0,0D68
120,1,723,3,False,False,0,0BB8
121,1,431,3,False,False,0,0BB8
122,1,431,3,False,False,0,0BB8
123,1,431,3,False,False,0,0BB8
124,1,431,3,False,False,0,0D68
125,1,431,3,False,False,0,0D68
126,1,431,3,False,False,0,0D68
127,1,431,3,False,False,0,0D68
128,1,431,3,False,False,0,0D68
129,1,431,3,False,False,0,0D68
130,1,431,3,False,False,0,0D68
131,1,431,3,False,False,0,0D68
132,1,705,3,False,False,0,0B68
133,1,706,3,False,False,0,0B68
134,1,707,3,False,False,0,0B68
135,1,708,3,False,False,0,0B68
136,1,431,3,False,False,0,0D68
137,1,431,3,False,False,0,0D68
138,1,431,3,False,False,0,0D68
139,1,431,3,False,False,0,0D68
140,1,431,3,False,False,0,0D68
141,1,431,3,False,False,0,0D68
142,1,431,3,False,False,0,0D68
143,1,431,3,False,False,0,0D68
144,1,431,3,False,False,0,0D68
145,1,431,3,False,False,0,0D68
146,1,431,3,False,False,0,0D68
147,1,431,3,False,False,0,0D68
148,1,431,3,False,False,0,0D68
149,1,431,3,False,False,0,0D68
150,1,431,3,False,False,0,0D68
151,1,431,3,False,False,0,0D68
152,1,687,3,False,False,0,0B38
153,1,688,3,False,False,0,0B38
154,1,689,3,False,False,0,0B38
155,1,690,3,False,False,0,0B38
156,1,431,3,False,False,0,0D68
157,1,431,3,False,False,0,0D68
158,1,431,3,False,False,0,0D68
159,1,431,3,False,False,0,0D68
160,1,525,2,False,False,0,09A0
161,1,526,2,False,False,0,09A0
162,1,527,2,False,False,0,09A0
163,1,525,2,False,False,0,09A0
164,1,431,3,False,False,0,0D68
165,1,431,3,False,False,0,0D68
166,1,431,3,False,False,0,0D68
167,1,431,3,False,False,0,0D68
168,1,431,3,False,False,0,0D68
169,1,431,3,False,False,0,0D68
170,1,431,3,False,False,0,0D68
171,1,431,3,False,False,0,0D68
172,1,431,3,False,False,0,0D68
173,1,431,3,False,False,0,0D68
174,1,431,3,False,False,0,0D68
175,1,431,3,False,False,0,0D68
176,1,525,2,False,False,0,0A00
177,1,558,2,False,False,0,0A00
178,1,559,2,False,False,0,0A00
179,1,525,2,False,False,0,0A00
180,1,431,3,False,False,0,0D68
181,1,431,3,False,False,0,0D68
182,1,431,3,False,False,0,0D68
183,1,431,3,False,False,0,0D68
184,1,691,3,False,False,0,0B40
185,1,692,3,False,False,0,0B40
186,1,693,3,False,False,0,0B40
187,1,573,3,False,False,0,0B40
188,1,431,3,False,False,0,0D68
189,1,431,3,False,False,0,0D68
190,1,431,3,False,False,0,0D68
191,1,431,3,False,False,0,0D68
192,1,431,3,False,False,0,0D68
193,1,431,3,False,False,0,0D68
194,1,431,3,False,False,0,0D68
195,1,431,3,False,False,0,0D68
196,1,431,3,False,False,0,0D68
197,1,431,3,False,False,0,0D68
198,1,431,3,False,False,0,0D68
199,1,431,3,False,False,0,0D68
200,1,431,3,False,False,0,0D68
201,1,431,3,False,False,0,0D68
202,1,431,3,False,False,0,0D68
203,1,431,3,False,False,0,0D68
204,1,431,3,False,False,0,0D68
205,1,431,3,False,False,0,0D68
206,1,431,3,False,False,0,0D68
207,1,431,3,False,False,0,0D68
208,1,431,3,False,False,0,0D68
209,1,431,3,False,False,0,0D68
210,1,431,3,False,False,0,0D68
211,1,431,3,False,False,0,0D68
212,1,431,3,False,False,0,0D68
213,1,431,3,False,False,0,0D68
214,1,431,3,False,False,0,0D68
215,1,431,3,False,False,0,0D68
216,1,431,3,False,False,0,0D68
217,1,431,3,False,False,0,0D68
218,1,431,3,False,False,0,0D68
219,1,431,3,False,False,0,0D68
220,1,431,3,False,False,0,0D68
221,1,431,3,False,False,0,0D68
222,1,431,3,False,False,0,0D68
223,1,431,3,False,False,0,0D68
224,1,431,3,False,False,0,0D68
225,1,431,3,False,False,0,0D68
226,1,431,3,False,False,0,0D68
227,1,431,3,False,False,0,0D68
228,1,431,3,False,False,0,0B58
229,1,431,3,False,False,0,0B58
230,1,701,3,False,False,0,0B58
231,1,687,3,True,True,0,0B58
232,1,525,2,False,False,0,09A8
233,1,528,2,False,False,0,09A8
234,1,529,2,False,False,0,09A8
235,1,525,2,False,False,0,09A8
236,1,431,3,False,False,0,0D68
237,1,431,3,False,False,0,0D68
238,1,431,3,False,False,0,0D68
239,1,431,3,False,False,0,0D68
240,1,431,3,False,False,0,0D68
241,1,431,3,False,False,0,0D68
242,1,431,3,False,False,0,0D68
243,1,431,3,False,False,0,0D68
244,1,431,3,False,False,0,0D68
245,1,431,3,False,False,0,0D68
246,1,431,3,False,False,0,0D68
247,1,431,3,False,False,0,0D68
248,1,431,3,False,False,0,0D68
249,1,431,3,False,False,0,0D68
250,1,431,3,False,False,0,0D68
251,1,431,3,False,False,0,0D68
252,1,431,3,False,False,0,0D68
253,1,431,3,False,False,0,0D68
254,1,431,3,False,False,0,0D68
255,1,431,3,False,False,0,0D68
256,1,431,3,False,False,0,0D68
257,1,431,3,False,False,0,0D68
258,1,431,3,False,False,0,0D68
259,1,431,3,False,False,0,0D68
260,1,431,3,False,False,0,0D68
261,1,431,3,False,False,0,0D68
262,1,431,3,False,False,0,0D68
263,1,431,3,False,False,0,0D68
264,1,431,3,False,False,0,0D68
265,1,431,3,False,False,0,0D68
266,1,431,3,False,False,0,0D68
267,1,431,3,False,False,0,0D68
268,1,431,3,False,False,0,0D68
269,1,431,3,False,False,0,0D68
270,1,431,3,False,False,0,0D68
271,1,431,3,False,False,0,0D68
272,1,431,3,False,False,0,0D68
273,1,431,3,False,False,0,0D68
274,1,431,3,False,False,0,0D68
275,1,431,3,False,False,0,0D68
276,1,431,3,False,False,0,0D68
277,1,431,3,False,False,0,0D68
278,1,431,3,False,False,0,0D68
279,1,431,3,False,False,0,0D68
280,1,494,3,False,False,0,0960
281,1,495,3,False,False,0,0960
282,1,496,3,False,False,0,0960
283,1,497,3,False,False,0,0960
284,1,498,3,False,False,0,0968
285,1,499,3,False,False,0,0968
286,1,500,3,False,False,0,0968
287,1,501,3,False,False,0,0968
288,1,525,2,False,False,0,09A8
289,1,528,2,False,False,0,09A8
290,1,529,2,False,False,0,09A8
291,1,525,2,False,False,0,09A8
292,1,431,3,False,False,0,0D68
293,1,431,3,False,False,0,0D68
294,1,431,3,False,False,0,0D68
295,1,431,3,False,False,0,0D68
296,1,431,3,False,False,0,0D68
297,1,431,3,False,False,0,0D68
298,1,431,3,False,False,0,0D68
299,1,431,3,False,False,0,0D68
300,1,694,3,False,False,0,0B48
301,1,695,3,False,False,0,0B48
302,1,696,3,False,False,0,0B48
303,1,697,3,False,False,0,0B48
304,1,431,3,False,False,0,0D68
305,1,431,3,False,False,0,0D68
306,1,431,3,False,False,0,0D68
307,1,431,3,False,False,0,0D68
308,1,431,3,False,False,0,0D68
309,1,431,3,False,False,0,0D68
310,1,431,3,False,False,0,0D68
311,1,431,3,False,False,0,0D68
312,1,494,3,False,False,0,0960
313,1,495,3,False,False,0,0960
314,1,496,3,False,False,0,0960
315,1,497,3,False,False,0,0960
316,1,498,3,False,False,0,0968
317,1,499,3,False,False,0,0968
318,1,500,3,False,False,0,0968
319,1,501,3,False,False,0,0968
320,1,431,3,False,False,0,0D68
321,1,431,3,False,False,0,0D68
322,1,431,3,False,False,0,0D68
323,1,431,3,False,False,0,0D68
324,1,431,3,False,False,0,0D68
325,1,431,3,False,False,0,0D68
326,1,431,3,False,False,0,0D68
327,1,431,3,False,False,0,0D68
328,1,698,3,False,False,0,0B50
329,1,699,3,False,False,0,0B50
330,1,700,3,False,False,0,0B50
331,1,431,3,False,False,0,0B50
332,1,431,3,False,False,0,0D68
333,1,431,3,False,False,0,0D68
334,1,431,3,False,False,0,0D68
335,1,431,3,False,False,0,0D68
336,1,723,3,False,False,0,0BB8
337,1,431,3,False,False,0,0BB8
338,1,431,3,False,False,0,0BB8
339,1,431,3,False,False,0,0BB8
340,1,525,2,False,False,0,09A0
341,1,526,2,False,False,0,09A0
342,1,527,2,False,False,0,09A0
343,1,525,2,False,False,0,09A0
344,1,705,3,False,False,0,0B68
345,1,706,3,False,False,0,0B68
346,1,707,3,False,False,0,0B68
347,1,708,3,False,False,0,0B68
348,1,601,3,False,False,0,0A80
349,1,602,3,False,False,0,0A80
350,1,603,3,False,False,0,0A80
351,1,604,3,False,False,0,0A80
352,1,431,3,False,False,0,0B58
353,1,431,3,False,False,0,0B58
354,1,701,3,False,False,0,0B58
355,1,687,3,True,True,0,0B58
356,1,431,3,False,False,0,0D68
357,1,431,3,False,False,0,0D68
358,1,431,3,False,False,0,0D68
359,1,431,3,False,False,0,0D68
360,1,431,3,False,False,0,0D68
361,1,431,3,False,False,0,0D68
362,1,431,3,False,False,0,0D68
363,1,431,3,False,False,0,0D68
364,1,431,3,False,False,0,0D68
365,1,431,3,False,False,0,0D68
366,1,431,3,False,False,0,0D68
367,1,431,3,False,False,0,0D68
368,1,431,3,False,False,0,0D68
369,1,431,3,False,False,0,0D68
370,1,431,3,False,False,0,0D68
371,1,431,3,False,False,0,0D68
372,1,687,3,False,False,0,0B38
373,1,688,3,False,False,0,0B38
374,1,689,3,False,False,0,0B38
375,1,690,3,False,False,0,0B38
376,1,431,3,False,False,0,0D68
377,1,431,3,False,False,0,0D68
378,1,431,3,False,False,0,0D68
379,1,431,3,False,False,0,0D68
380,1,431,3,False,False,0,0D68
381,1,431,3,False,False,0,0D68
382,1,431,3,False,False,0,0D68
383,1,431,3,False,False,0,0D68
0,2,431,3,False,False,0,0D68
1,2,431,3,False,False,0,0D68
2,2,431,3,False,False,0,0D68
3,2,431,3,False,False,0,0D68
4,2,724,3,False,False,0,0BA8
5,2,725,3,False,False,0,0BA8
